"var_titulo";"var_valoracion";"var_reviews";"var_categoria";"var_latitud";"var_longitud";"var_direccion";"var_plus_code";"var_web";"var_telefono";"var_women_led";"var_horarios";"var_cierre_temp";"var_url_gg"
"San GA";0;0;"Tienda de comestibles, periódicos y medicamentos";41,6684169;-3,690481;"Av. Castilla, 13, 09400 Aranda de Duero, Burgos";"M895+9R Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/San+GA/@41.6679259,-3.698363,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+comestibles,+peri%C3%B3dicos+y+medicamentos!3m4!1s0xd44265a501e9ebd:0x1adb84fdc4d86576!8m2!3d41.6684169!4d-3.690481"
"Cerveza Tesela S.L.";4,8;0;"Tienda de cerveza";41,6674035;-3,7197928;"Av. Portugal, 54, 09400 Aranda de Duero, Burgos";"M78J+X3 Aranda de Duero";"0";"608 58 43 34";"0";".";"-";"https://www.google.es/maps/place/Cerveza+Tesela+S.L./@41.6674035,-3.7373023,14z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+cerveza!6e6!3m4!1s0xd4427a5b32117e7:0x9004ffcf778b7b13!8m2!3d41.6674035!4d-3.7197928"
"Azume";0;0;"Tienda de cerámica";41,6698763;-3,7052648;"Calle Picote, 26, 09400 Aranda de Duero, Burgos";"M79V+XV Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Azume/@41.6698763,-3.7227743,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cer%C3%A1mica!3m4!1s0xd4427ad0ae4b7fd:0x14350680538cf4df!8m2!3d41.6698763!4d-3.7052648"
"Vidriera Arandina S L";0;0;"Tienda de cerámica";41,6704119;-3,689805;"Calle Santo Cristo, 3, 09400 Aranda de Duero, Burgos";"M8C6+53 Aranda de Duero";"0";"947 51 00 78";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 19:00; jueves, De 10:00 a 14:00, De 17:00 a 19:00; viernes, De 10:00 a 14:00, De 17:30 a 18:00; sábado, Cerrado; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 18:00; martes, De 10:00 a 14:00, De 17:00 a 19:00.";"-";"https://www.google.es/maps/place/Vidriera+Arandina+S+L/@41.6707646,-3.7013786,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cer%C3%A1mica!3m4!1s0xd44265b20876111:0xf1db654984ba8805!8m2!3d41.6704119!4d-3.689805"
"Seralgas | Calderas Saunier Duval, Junkers, Vaillant, Baxi, Ariston, Aire acondicionado";4,9;581;"Tienda de calderas";39,8649828;-2,9844174;"0";"0";"seralgas.es";"910 83 00 12";"0";"miércoles, De 9:00 a 20:00; jueves, De 9:00 a 20:00; viernes, De 9:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 9:00 a 20:00; martes, De 9:00 a 20:00.";"-";"https://www.google.es/maps/place/Seralgas+%7C+Calderas+Saunier+Duval,+Junkers,+Vaillant,+Baxi,+Ariston,+Aire+acondicionado/@39.8649828,-2.9844174,6z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+calderas!3m4!1s0xd42372ee6f81e4d:0x1679166e9676f097!8m2!3d39.8649828!4d-2.9844174"
"Cajas Fuertes López Hermanos";4,8;6;"Tienda de cajas fuertes";40,4277914;-3,6383199;"Calle de Emilio Ferrari, 109, 28017 Madrid";"C9H6+4M Madrid";"cajasfuerteslopez.net";"914 08 52 41";"0";"miércoles, De 9:00 a 14:00, De 17:00 a 19:00; jueves, De 9:00 a 14:00, De 17:00 a 19:00; viernes, De 9:00 a 14:00, De 17:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 17:00 a 19:00; martes, De 9:00 a 14:00, De 17:00 a 19:00.";"-";"https://www.google.es/maps/place/Cajas+Fuertes+L%C3%B3pez+Hermanos/@40.4277914,-4.1986226,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cajas+fuertes!3m4!1s0xd422f691fa92305:0x129265bc915c4b17!8m2!3d40.4277914!4d-3.6383199"
"CAJAS FUERTES FICHET";4,9;17;"Tienda de cajas fuertes";40,424864;-3,7142188;"Calle de Ventura Rodríguez, 16, 28008 Madrid";"C7FP+W8 Madrid";"cajasfuertesfichet.com";"915 59 60 20";"0";"miércoles, Abierto 24 horas; jueves, Abierto 24 horas; viernes, Abierto 24 horas; sábado, Abierto 24 horas; domingo, Abierto 24 horas; lunes, Abierto 24 horas; martes, Abierto 24 horas.";"-";"https://www.google.es/maps/place/CAJAS+FUERTES+FICHET/@40.424864,-4.2745215,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cajas+fuertes!3m4!1s0xd42286f98c3df93:0x1064fa0d299c4b92!8m2!3d40.424864!4d-3.7142188"
"Cajas Fuertes Baratas";4,7;3;"Tienda de cajas fuertes";40,4363914;-3,6461505;"Calle de Federico Gutiérrez, 26, 28027 Madrid";"C9P3+HG Madrid";"cajasfuertesbaratas.es";"914 08 45 73";"0";"miércoles, De 8:00 a 14:00, De 16:00 a 18:00; jueves, De 8:00 a 14:00, De 16:00 a 18:00; viernes, De 8:00 a 14:00, De 16:00 a 18:00; sábado, De 9:00 a 13:00; domingo, Cerrado; lunes, De 8:00 a 14:00, De 16:00 a 18:00; martes, De 8:00 a 14:00, De 16:00 a 18:00.";"-";"https://www.google.es/maps/place/Cajas+Fuertes+Baratas/@40.4363914,-4.2064532,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cajas+fuertes!3m4!1s0xd422f3f3f4a0a83:0x6f3f05e781a00b81!8m2!3d40.4363914!4d-3.6461505"
"CAJAS FUERTES MADRID";4,7;7;"Tienda de cajas fuertes";40,421489;-3,65169;"Calle del Poeta Blas de Otero, 32, 28017 Madrid";"C8CX+H8 Madrid";"cajas-fuertes.es";"913 26 54 54";"0";"miércoles, De 9:00 a 14:00, De 16:00 a 19:00; jueves, De 9:00 a 14:00, De 16:00 a 19:00; viernes, De 9:00 a 14:00, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 16:00 a 19:00; martes, De 9:00 a 14:00, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/CAJAS+FUERTES+MADRID/@40.421489,-4.2119927,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cajas+fuertes!3m4!1s0xd422f5a70a967f9:0x74fdb12c500b7838!8m2!3d40.421489!4d-3.65169"
"CAJAS FUERTES COSANO";4,8;12;"Tienda de cajas fuertes";40,541831;-3,642426;"Paseo de la Chopera, 35, 28100 Alcobendas, Madrid";"G9R5+P2 Alcobendas";"cajasfuertescosano.es";"916 61 73 40";"0";"miércoles, De 9:00 a 14:00; jueves, De 9:00 a 14:00; viernes, De 9:00 a 14:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00; martes, De 9:00 a 14:00.";"-";"https://www.google.es/maps/place/CAJAS+FUERTES+COSANO/@41.0542629,-3.6009118,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cajas+fuertes!3m4!1s0xd422c8b56147c33:0x40ec526de9cbd131!8m2!3d40.541831!4d-3.642426"
"Tienda de cajas fuertes 🔒";4,7;16;"Tienda de cajas fuertes";40,459867;-3,483239;"Ronda del Poniente, 7 3ª Planta, 28850 Torrejón de Ardoz, Madrid";"FG58+WP Torrejón de Ardoz";"tiendacajasfuertes.com";"916 76 08 28";"0";"miércoles, De 9:00 a 13:30, De 16:00 a 18:30; jueves, De 9:00 a 13:30, De 16:00 a 18:30; viernes, De 9:00 a 13:30; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 13:30, De 16:00 a 18:30; martes, De 9:00 a 13:30, De 16:00 a 18:30.";"-";"https://www.google.es/maps/place/Tienda+de+cajas+fuertes+%F0%9F%94%92/@40.459867,-4.0435417,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+cajas+fuertes!3m4!1s0xd4237205532f143:0xf0ba32029e90d059!8m2!3d40.459867!4d-3.483239"
"BricoCentro";3,9;464;"Tienda de bricolaje";41,6866397;-3,6841727;"Av. Costajan, s/n, 09400 Aranda de Duero, Burgos";"M8P8+M8 Aranda de Duero";"bricocentroaranda.es";"947 51 41 40";"0";"miércoles, De 9:00 a 21:00; jueves, De 9:00 a 21:00; viernes, De 9:00 a 21:00; sábado, De 9:00 a 21:00; domingo, Cerrado; lunes, De 9:00 a 21:00; martes, De 9:00 a 21:00.";"-";"https://www.google.es/maps/place/BricoCentro/@41.674687,-3.7010472,14z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bricolaje!3m4!1s0xd44263d22830f59:0xf4019831eddb3f2d!8m2!3d41.6866397!4d-3.6841727"
"Zapatería infantil y juvenil – ANDARINES";4;3;"Zapatería";41,6701271;-3,6876346;"Calle Sta. Lucía, 8, 09400 Aranda de Duero, Burgos";"M8C6+3W Aranda de Duero";"tutiendavecina.com";"947 51 29 80";"0";"miércoles, De 10:00 a 14:00, De 17:30 a 20:30; jueves, De 10:00 a 14:00, De 17:30 a 20:30; viernes, De 10:00 a 14:00, De 17:30 a 20:30; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:30 a 20:30; martes, De 10:00 a 14:00, De 17:30 a 20:30.";"-";"https://www.google.es/maps/place/Zapater%C3%ADa+infantil+y+juvenil+%E2%80%93+ANDARINES/@41.6701271,-3.6898233,17z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bolsos!3m4!1s0xd44265c9d8bd511:0x9f9ee4656823aa37!8m2!3d41.6701271!4d-3.6876346"
"MERKAL CALZADOS";3,7;59;"Zapatería";41,6709571;-3,683549;"Calle Pedrote, 26, 09400 Aranda de Duero, Burgos";"M8C8+9H Aranda de Duero";"merkal.com";"947 07 00 31";"0";"miércoles, De 10:30 a 14:00, De 17:30 a 20:00; jueves, De 10:30 a 14:00, De 17:30 a 20:00; viernes, De 10:30 a 14:00, De 17:30 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 10:30 a 14:00, De 17:30 a 20:00; martes, De 10:30 a 14:00, De 17:30 a 20:00.";"-";"https://www.google.es/maps/place/MERKAL+CALZADOS/@41.6711982,-3.6858784,17z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bolsos!3m4!1s0xd44265d46b0b069:0xddd51cfcb525f1da!8m2!3d41.6709571!4d-3.683549"
"Almacenes Basilio Criado. Tienda de regalos";4,3;11;"Tienda de regalos";41,6711025;-3,6876121;"Plaza Trigo, 6, 09400 Aranda de Duero, Burgos";"M8C6+CX Aranda de Duero";"basiliocriado.es";"947 50 10 37";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:00; jueves, De 10:00 a 14:00, De 17:00 a 20:00; viernes, De 10:00 a 14:00, De 17:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 20:00; martes, De 10:00 a 14:00, De 17:00 a 20:00.";"Cerrado temporalmente";"https://www.google.es/maps/place/Almacenes+Basilio+Criado.+Tienda+de+regalos/@41.6711025,-3.6898008,17z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bolsos!3m4!1s0xd44265ca7f0d07f:0xf3a76ec519c36000!8m2!3d41.6711025!4d-3.6876121"
"Forum Sport Aranda de Duero";4,3;58;"Tienda de deportes";41,6674938;-3,6874322;"Av. Miranda do Douro, 11, 09400 Aranda de Duero, Burgos";"M887+X2 Aranda de Duero";"forumsport.com";"947 07 00 47";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:30; jueves, De 10:00 a 14:00, De 17:00 a 20:30; viernes, De 10:00 a 14:00, De 17:00 a 20:30; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 20:30; martes, De 10:00 a 14:00, De 17:00 a 20:30.";"-";"https://www.google.es/maps/place/Forum+Sport+Aranda+de+Duero/@41.6674938,-3.6918096,16z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bicicletas!3m4!1s0xd44265c07f0f045:0xb4f3089354a838d4!8m2!3d41.6674938!4d-3.6874322"
"Zona Sport";4,6;24;"Tienda de deportes";41,671477;-3,676811;"Calle Fernán González, 26, 09400 Aranda de Duero, Burgos";"M8CF+H7 Aranda de Duero";"0";"947 50 85 05";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:00; jueves, De 10:00 a 14:00, De 17:00 a 20:00; viernes, De 10:00 a 14:00, De 17:00 a 20:30; sábado, De 10:00 a 14:30; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 20:00; martes, De 10:00 a 14:00, De 17:00 a 20:00.";"-";"https://www.google.es/maps/place/Zona+Sport/@41.6689501,-3.6838833,16z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bicicletas!3m4!1s0xd442665efc30519:0x3e1c4aa02ca7c3ba!8m2!3d41.671477!4d-3.676811"
"Biciboxes";4,8;18;"Tienda de bicicletas";41,6693911;-3,6813872;"Calle Pedro Sanz Abad, 1, 09400 Aranda de Duero, Burgos";"M899+QC Aranda de Duero";"biciboxes.negocio.site";"947 72 31 93";"0";"miércoles, De 10:00 a 14:00, De 16:30 a 19:30; jueves, De 10:00 a 14:00, De 16:30 a 19:30; viernes, De 10:00 a 14:00, De 16:30 a 19:30; sábado, Cerrado; domingo, Cerrado; lunes, De 10:00 a 14:00, De 16:30 a 19:30; martes, De 10:00 a 14:00, De 16:30 a 19:30.";"-";"https://www.google.es/maps/place/Biciboxes/@41.6689501,-3.6838833,16z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bicicletas!3m4!1s0xd4426677525253b:0x40811265b92b8701!8m2!3d41.6693911!4d-3.6813872"
"Riberbike";4,8;16;"Tienda de bicicletas";41,6678;-3,68907;"Calle Burgo de Osma, 26, 09400 Aranda de Duero, Burgos";"M896+49 Aranda de Duero";"es-es.facebook.com";"947 51 15 48";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:30; jueves, De 10:00 a 14:00, De 17:00 a 20:30; viernes, De 10:00 a 14:00, De 17:00 a 20:30; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 20:30; martes, De 10:00 a 14:00, De 17:00 a 20:30.";"-";"https://www.google.es/maps/place/Riberbike/@41.6678,-3.6934474,16z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bicicletas!3m4!1s0xd44265be9f449c5:0xe4419ffed8044a08!8m2!3d41.6678!4d-3.68907"
"2 Ruedas Aranda de Duero";4,7;32;"Tienda de bicicletas";41,666132;-3,6909557;"Av. Castilla, 47, 09400 Aranda de Duero, Burgos";"M885+FJ Aranda de Duero";"negocio.site";"947 06 83 70";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:00; jueves, De 10:00 a 14:00, De 17:00 a 20:00; viernes, De 10:00 a 14:00, De 17:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 20:00; martes, De 10:00 a 14:00, De 17:00 a 20:00.";"-";"https://www.google.es/maps/place/2+Ruedas+Aranda+de+Duero/@41.666132,-3.6953331,16z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bicicletas!3m4!1s0xd4426595caad96b:0x4721dd5eab707d42!8m2!3d41.666132!4d-3.6909557"
"Alcampo";3,8;821;"Supermercado";41,6770324;-3,6909396;"Calle Aguilera, s/n, 09400 Aranda de Duero, Burgos";"M8G5+RJ Aranda de Duero";"alcampo.es";"947 54 66 28";"0";"miércoles, De 9:00 a 22:00; jueves, De 9:00 a 22:00; viernes, De 9:00 a 22:00; sábado, De 9:00 a 22:00; domingo, Cerrado; lunes, De 9:00 a 22:00; martes, De 9:00 a 22:00.";"-";"https://www.google.es/maps/place/Alcampo/@41.6770324,-3.6996943,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+belleza+y+salud!3m4!1s0xd442644d1be0169:0x18919b5eb1eee56a!8m2!3d41.6770324!4d-3.6909396"
"Destilería Dyc. Beam Suntory Spain S.L.";4,4;104;"Tienda de bebidas alcohólicas";40,9570766;-4,2079497;"Calle Fresno, 1, 40140 Valverde del Majano, Segovia";"XQ4R+RR Valverde del Majano";"dyc.es";"921 49 06 90";"0";"miércoles, De 7:00 a 15:00; jueves, De 7:00 a 15:00; viernes, De 7:00 a 15:00; sábado, Cerrado; domingo, Cerrado; lunes, De 7:00 a 15:00; martes, De 7:00 a 15:00.";"-";"https://www.google.es/maps/place/Destiler%C3%ADa+Dyc.+Beam+Suntory+Spain+S.L./@34.3614117,-24.9283269,4z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bebidas+alcoh%C3%B3licas!6e6!3m4!1s0xd4123538389a587:0x12e4e48032199452!8m2!3d40.9570766!4d-4.2079497"
"La tienda de Vino";0;0;"Tienda de bebidas alcohólicas";40,7174605;-3,9199218;"Calle del Charcón, 2, 28413 El Boalo, Madrid";"P38J+X2 El Boalo";"latiendadevino.es";"665 75 17 02";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:00; jueves, De 10:00 a 14:00, De 17:00 a 20:00; viernes, De 10:00 a 14:00, De 17:00 a 20:00; sábado, De 10:00 a 14:00, De 17:00 a 20:00; domingo, De 10:00 a 14:00; lunes, De 10:00 a 14:00, De 17:00 a 20:00; martes, De 10:00 a 14:00, De 17:00 a 20:00.";"-";"https://www.google.es/maps/place/La+tienda+de+Vino/@40.7174605,-3.9899596,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bebidas+alcoh%C3%B3licas!6e6!3m4!1s0xd4171cbc596d027:0x5b17a466d1cf9ee4!8m2!3d40.7174605!4d-3.9199218"
"El Decantador";5;2;"Tienda de bebidas alcohólicas";40,9629956;-4,100654;"Ctra. de Soria, 15, 40196 Plasencia, Segovia";"XV7X+5P Segovia";"eldecantador.es";"921 43 94 02";"0";"miércoles, De 9:00 a 14:00, De 17:00 a 20:00; jueves, De 9:00 a 14:00, De 17:00 a 20:00; viernes, De 9:00 a 15:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 17:00 a 20:00; martes, De 9:00 a 14:00, De 17:00 a 20:00.";"-";"https://www.google.es/maps/place/El+Decantador/@40.9629956,-4.1706918,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bebidas+alcoh%C3%B3licas!6e6!3m4!1s0xd413f9896e289b3:0x986ba2aa52e768de!8m2!3d40.9629956!4d-4.100654"
"Otones Migueláñez S L";4,6;11;"Tienda de bebidas alcohólicas";41,2224282;-4,1850822;"Km 40260 España, Calle Navalmanzano, 18, Fuentepelayo, Segovia";"6RC7+XX Fuentepelayo";"otonesmiguelanez.com";"921 57 42 50";"0";"miércoles, De 10:00 a 13:30, De 16:00 a 19:00; jueves, De 10:00 a 13:30, De 16:00 a 19:00; viernes, De 10:00 a 13:30, De 16:00 a 19:00; sábado, De 10:00 a 13:30; domingo, Cerrado; lunes, De 10:00 a 13:30, De 16:00 a 19:00; martes, De 10:00 a 13:30, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/Otones+Miguel%C3%A1%C3%B1ez+S+L/@41.2224282,-4.25512,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bebidas+alcoh%C3%B3licas!6e6!3m4!1s0xd4132c6ee74cfa9:0xb5e6f8f84baf6121!8m2!3d41.2224282!4d-4.1850822"
"Divinus Gourmet Valladolid";5;1;"Tienda de bebidas alcohólicas";41,6397356;-4,7403525;"Calle Estadio, 2, 47006 Valladolid";"J7Q5+VV Valladolid";"divinusgourmet.es";"983 09 43 39";"0";"miércoles, De 10:00 a 14:00, De 17:00 a 20:00; jueves, De 10:00 a 14:00, De 17:00 a 20:00; viernes, De 10:00 a 14:00, De 17:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 17:00 a 20:00; martes, De 10:00 a 14:00, De 17:00 a 20:00.";"-";"https://www.google.es/maps/place/Divinus+Gourmet+Valladolid/@41.6397356,-4.8103903,12z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bebidas+alcoh%C3%B3licas!6e6!3m4!1s0xd476d56719b7ae9:0x3a005dace2e1fb2f!8m2!3d41.6397356!4d-4.7403525"
"Bodegas y Viñedos Bohéme";0;0;"Tienda de bebidas alcohólicas";41,601016;-4,116221;"Calle Vicente Muñoz Calero, 4, 47300 Peñafiel, Valladolid";"JV2M+CG Peñafiel";"bodegasboheme.com";"0";"0";"miércoles, De 9:00 a 20:00; jueves, De 9:00 a 20:00; viernes, De 9:00 a 20:00; sábado, De 9:00 a 14:00; domingo, Cerrado; lunes, De 9:00 a 20:00; martes, De 9:00 a 20:00.";"-";"https://www.google.es/maps/place/Bodegas+y+Vi%C3%B1edos+Boh%C3%A9me/@41.601016,-4.1337305,14z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bebidas+alcoh%C3%B3licas!6e6!3m4!1s0xd46eb846df37845:0xfb249a9d0f7a9c6f!8m2!3d41.601016!4d-4.116221"
"DOVA BATERIAS";0;0;"Tienda de baterías para automóvil";40,9268386;-4,1101396;"Carretera vieja de arevalo, 9, 40196 Segovia";"WVGQ+PW Segovia";"0";"609 82 35 89";"0";"miércoles, De 9:00 a 13:30, De 16:00 a 19:00; jueves, De 9:00 a 13:30, De 16:00 a 19:00; viernes, De 9:00 a 13:30, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 13:30, De 16:00 a 19:00; martes, De 9:00 a 13:30, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/DOVA+BATERIAS/@41.6373096,-4.1175213,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bater%C3%ADas+para+autom%C3%B3vil!3m4!1s0xd413eb4c77c0561:0xaef413270b28d532!8m2!3d40.9268386!4d-4.1101396"
"Lider Bat Plus, S.L.L.";4,8;30;"Tienda de baterías para automóvil";41,6111604;-4,7067833;"Industrial San Cristóbal, Calle Plomo, 4, Nave 6 - A - Polígono, 47012 Valladolid";"J76V+F7 Valladolid";"liderbatplus.com";"983 23 40 74";"0";"miércoles, De 9:00 a 13:30, De 16:00 a 19:30; jueves, De 9:00 a 13:30, De 16:00 a 19:30; viernes, De 9:00 a 13:30, De 16:00 a 19:30; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 13:30, De 16:00 a 19:30; martes, De 9:00 a 13:30, De 16:00 a 19:30.";"-";"https://www.google.es/maps/place/Lider+Bat+Plus,+S.L.L./@41.6111604,-5.8273888,8z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+bater%C3%ADas+para+autom%C3%B3vil!3m4!1s0xd4713166c19b911:0x1f46ceed3ef80bee!8m2!3d41.6111604!4d-4.7067833"
"Tienda de baterías El Molar";0;0;"Tienda de baterías";40,7337316;-3,5820824;"Calle Monja, 1, Local CP, 28710 El Molar, Madrid";"PCM9+F5 El Molar";"powerregeneration.es";"675 68 70 88";"0";"0";"-";"https://www.google.es/maps/place/Tienda+de+bater%C3%ADas+El+Molar/@40.7337316,-4.1423851,9z/data=!4m9!1m3!2m2!1s+Aranda+de+Duero+Tienda+de+bater%C3%ADas!6e6!3m4!1s0xd43d0028906a62b:0xbaeb28fa5d760d41!8m2!3d40.7337316!4d-3.5820824"
"Azuran";4,1;9;"Tienda de azulejos";41,6500267;-3,6927807;"Antigua Ctra Madrid -Irún Km 156, 09400 Aranda de Duero, Burgos";"M824+2V Aranda de Duero";"0";"947 51 04 50";"0";"miércoles, De 9:00 a 14:00, De 16:00 a 20:00; jueves, De 9:00 a 14:00, De 16:00 a 20:00; viernes, De 9:00 a 14:00, De 16:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 9:00 a 14:00, De 16:00 a 20:00; martes, De 9:00 a 14:00, De 16:00 a 20:00.";"-";"https://www.google.es/maps/place/Azuran/@41.6500267,-3.7015354,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+azulejos!3m4!1s0xd4426e5605109e7:0x380b91194ad2d64c!8m2!3d41.6500267!4d-3.6927807"
"Pollería USI";4,6;22;"Tienda de aves de corral";41,3103852;-4,9135102;"Av. de Lope de Vega, 1, 47400 Medina del Campo, Valladolid";"836P+5H Medina del Campo";"realescarnicerias.com";"983 80 09 81";"0";"miércoles, De 8:00 a 14:00; jueves, Cerrado; viernes, De 8:00 a 16:00; sábado, De 8:00 a 16:00; domingo, De 8:00 a 16:00; lunes, Cerrado; martes, De 8:00 a 14:00.";"-";"https://www.google.es/maps/place/Poller%C3%ADa+USI/@41.3103852,-5.1936616,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+aves+de+corral!3m4!1s0xd47503753fdeb23:0x8828f4a10a3dec03!8m2!3d41.3103852!4d-4.9135102"
"Olivares";3;1;"Tienda de aves de corral";41,310647;-4,9128763;"Calle Fernando el Católico, 5, 47400 Medina del Campo, Valladolid";"836P+7R Medina del Campo";"0";"983 80 00 37";"0";"0";"-";"https://www.google.es/maps/place/Olivares/@41.310647,-5.1930277,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+aves+de+corral!3m4!1s0xd475038c0964c15:0x5e767f4527e2906d!8m2!3d41.310647!4d-4.9128763"
"José Antonio Camaño Gutiérrez";0;0;"Tienda de aves de corral";41,64941;-4,72933;"Calle Mcdo Val Puesto, 0 S/N, 47001 Valladolid";"J7XC+Q7 Valladolid";"0";"983 33 04 68";"0";"0";"-";"https://www.google.es/maps/place/Jos%C3%A9+Antonio+Cama%C3%B1o+Guti%C3%A9rrez/@41.64941,-5.0094814,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+aves+de+corral!3m4!1s0xd476d4d58a79b35:0xcdfccbfb378d3b42!8m2!3d41.64941!4d-4.72933"
"Carlos Duque Lara";0;0;"Tienda de aves de corral";41,64941;-4,72933;"Calle Mcdo Val Puesto, 0 S N, 47001 Valladolid";"J7XC+Q7 Valladolid";"0";"983 34 22 01";"0";"0";"-";"https://www.google.es/maps/place/Carlos+Duque+Lara/@41.64941,-5.0094814,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+aves+de+corral!3m4!1s0xd476d4c972f81b9:0x8e37d631223e3d13!8m2!3d41.64941!4d-4.72933"
"María del Pilar Luis Martín";5;2;"Tienda de aves de corral";41,6349657;-4,7373782;"Calle Aurora, 5, 47007 Valladolid";"J7M7+X2 Valladolid";"0";"983 47 52 36";"0";"0";"-";"https://www.google.es/maps/place/Mar%C3%ADa+del+Pilar+Luis+Mart%C3%ADn/@41.6349657,-5.0175296,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Tienda+de+aves+de+corral!3m4!1s0xd476d306e76655d:0x44e3010c87ddd992!8m2!3d41.6349657!4d-4.7373782"
